2024-07-29 17:57:18.311/Accelerometer/-0.83030945/4.5415773/5.6279187/Magnetometer/23.868752/-20.60625/-40.6875/Gyroscope/-0.16875139/-0.13355032/0.026419902/Pressure/989.4804/orientation/259.0862/-26.9763/0.36838734/gravity/0.061353628/4.4513893/8.737949/
2024-07-29 17:57:18.332/Accelerometer/-0.019142581/4.6037908/7.446464/Magnetometer/23.925001/-20.8875/-40.256252/Gyroscope/-0.6733257/-0.10483967/0.15225805/Pressure/989.4804/orientation/259.30444/-26.632961/0.48436928/gravity/0.07410646/4.396061/8.765818/
2024-07-29 17:57:18.352/Accelerometer/-0.53359944/3.792624/9.377472/Magnetometer/23.7/-21.112501/-40.29375/Gyroscope/-0.70570153/-0.53916454/0.2695441/Pressure/989.4489/orientation/259.28455/-25.847448/0.89464974/gravity/0.13780212/4.2754693/8.824498/
2024-07-29 17:57:18.371/Accelerometer/0.8111669/3.9098723/10.236495/Magnetometer/23.625/-21.0/-40.162502/Gyroscope/-0.3593412/-0.74502593/0.2848157/Pressure/989.4489/orientation/258.9857/-25.1291/1.7478043/gravity/0.27079543/4.164485/8.8743515/
2024-07-29 17:57:18.391/Accelerometer/1.5337993/4.800002/10.351351/Magnetometer/23.15625/-20.94375/-40.612503/Gyroscope/0.043218683/-0.37911797/0.15592323/Pressure/989.4528/orientation/258.83353/-24.828297/2.6349068/gravity/0.4091573/4.1178155/8.890814/
2024-07-29 17:57:18.411/Accelerometer/0.5623133/4.3788652/8.724232/Magnetometer/22.7625/-20.925001/-40.875/Gyroscope/0.44211337/0.60559607/0.035582874/Pressure/989.4528/orientation/258.90393/-25.105968/2.7517467/gravity/0.42632386/4.1609/8.869923/
2024-07-29 17:57:18.432/Accelerometer/0.31585258/3.694518/8.453842/Magnetometer/22.44375/-20.775002/-40.912502/Gyroscope/0.2790125/0.5316814/-0.05299252/Pressure/989.46014/orientation/259.0288/-25.58533/2.002635/gravity/0.28054285/4.2485437/8.834113/
2024-07-29 17:57:18.451/Accelerometer/-0.19381863/4.091727/8.99462/Magnetometer/22.125/-20.8875/-40.65/Gyroscope/0.09758565/-0.12316561/-0.020005822/Pressure/989.46014/orientation/259.1377/-25.819437/1.5696445/gravity/0.24404775/4.274819/8.822514/
2024-07-29 17:57:18.471/Accelerometer/0.05503492/4.496114/9.372686/Magnetometer/22.3125/-20.94375/-40.518753/Gyroscope/0.101250835/0.030772313/0.041080657/Pressure/989.4628/orientation/259.22104/-25.862835/1.6200899/gravity/0.2570468/4.288834/8.815349/
2024-07-29 17:57:18.493/Accelerometer/0.8542377/4.3238306/9.288938/Magnetometer/22.10625/-20.8875/-40.425003/Gyroscope/0.20204352/0.35636324/-0.020005822/Pressure/989.4628/orientation/259.2898/-26.104038/1.4659419/gravity/0.22529012/4.3149505/8.803456/
